Fasciaeta,ID Film,Voto Massimo,Voto Minimo
18-24,1383,3,2
18-24,1385,5,1
18-24,1387,5,1
18-24,1388,4,1
18-24,1389,3,1
18-24,1390,4,3
18-24,1391,5,1
18-24,1392,5,1
18-24,1393,5,1
18-24,1394,5,1
18-24,1395,5,2
18-24,1396,5,2
18-24,1397,5,1
18-24,1398,4,2
18-24,1399,5,1
18-24,1401,5,2
18-24,1404,4,2
18-24,1405,5,1
18-24,1406,4,1
18-24,1407,5,1
18-24,1408,5,2
18-24,1409,5,1
18-24,1410,5,1
18-24,1411,5,2
18-24,1413,5,3
18-24,1414,5,2
18-24,1415,4,2
18-24,1416,5,1
18-24,1417,5,1
18-24,1419,5,1
18-24,1420,1,1
18-24,1421,5,5
18-24,1422,4,1
18-24,1423,5,5
18-24,1425,5,1
18-24,1426,5,2
18-24,1427,3,2
18-24,1428,4,2
18-24,1429,5,1
18-24,1431,5,1
18-24,1432,4,1
18-24,1433,1,1
18-24,1434,4,4
18-24,1437,5,4
18-24,1438,5,1
18-24,1439,5,1
18-24,1440,4,1
18-24,1441,5,1
18-24,1442,5,3
18-24,1445,4,1
18-24,1446,5,3
18-24,1447,3,3
18-24,1449,5,3
18-24,1450,5,3
18-24,1453,4,1
18-24,1454,4,3
18-24,1455,5,5
18-24,1456,4,1
18-24,1457,4,1
18-24,1458,4,3
18-24,1459,5,1
18-24,1460,5,1
18-24,1461,4,1
18-24,1463,3,3
18-24,1464,5,1
18-24,1465,5,2
18-24,1466,5,2
18-24,1468,5,1
18-24,1472,5,2
18-24,1473,4,2
18-24,1474,5,1
18-24,1475,3,1
18-24,1476,5,1
18-24,1477,4,4
18-24,1479,5,1
18-24,1480,4,1
18-24,1482,5,3
18-24,1483,5,1
18-24,1484,5,1
18-24,1485,5,1
18-24,1486,5,4
18-24,1487,4,1
18-24,1488,4,1
18-24,1489,4,1
18-24,1490,2,1
18-24,1494,3,3
18-24,1495,1,1
18-24,1496,4,3
18-24,1497,5,1
18-24,1498,5,2
18-24,1499,4,1
18-24,1500,5,1
18-24,1501,5,3
18-24,1502,3,3
18-24,1503,5,1
18-24,1507,3,3
18-24,1508,4,3
18-24,1509,5,4
18-24,1511,5,3
18-24,1513,5,1
18-24,1515,5,1
18-24,1516,5,3
18-24,1517,5,1
18-24,1518,5,1
18-24,1520,3,2
18-24,1523,4,2
18-24,1525,4,1
18-24,1526,4,3
18-24,1527,5,1
18-24,1528,1,1
18-24,1529,4,2
18-24,1531,5,5
18-24,1533,3,2
18-24,1534,5,5
18-24,1535,5,1
18-24,1537,5,1
18-24,1538,1,1
18-24,1541,4,1
18-24,1542,5,2
18-24,1544,5,1
18-24,1545,5,4
18-24,1546,5,3
18-24,1547,4,4
18-24,1549,3,3
18-24,1550,4,1
18-24,1551,4,2
18-24,1552,5,1
18-24,1553,2,2
18-24,1554,5,2
18-24,1556,4,1
18-24,1561,3,3
18-24,1562,5,1
18-24,1563,5,3
18-24,1564,5,3
18-24,1566,5,1
18-24,1567,4,1
18-24,1569,5,2
18-24,1570,5,1
18-24,1571,4,2
18-24,1572,5,4
18-24,1573,5,1
18-24,1574,4,3
18-24,1575,4,4
18-24,1580,5,1
18-24,1581,3,1
18-24,1582,4,1
18-24,1583,5,2
18-24,1584,5,1
18-24,1585,5,3
18-24,1586,5,1
18-24,1587,5,1
18-24,1588,5,1
18-24,1589,5,1
18-24,1590,5,1
18-24,1591,5,1
18-24,1592,4,1
18-24,1593,4,1
18-24,1594,5,1
18-24,1595,4,1
18-24,1596,4,2
18-24,1597,5,1
18-24,1598,4,1
18-24,1599,4,1
18-24,1600,4,1
18-24,1601,5,1
18-24,1602,2,2
18-24,1603,4,1
18-24,1604,3,1
18-24,1605,4,2
18-24,1606,5,1
18-24,1608,5,1
18-24,1609,4,1
18-24,1610,5,1
18-24,1611,5,2
18-24,1612,5,3
18-24,1613,2,2
18-24,1614,5,1
18-24,1615,5,1
18-24,1616,5,1
18-24,1617,5,1
18-24,1619,5,1
18-24,1620,5,1
18-24,1621,4,1
18-24,1623,4,1
18-24,1624,4,1
18-24,1625,5,1
18-24,1626,4,1
18-24,1627,5,1
18-24,1629,5,2
18-24,1631,4,2
18-24,1632,3,1
18-24,1633,5,1
18-24,1635,5,2
18-24,1639,5,1
18-24,1640,5,1
18-24,1641,5,1
18-24,1642,4,1
18-24,1643,5,3
18-24,1644,5,1
18-24,1645,5,1
18-24,1646,5,2
18-24,1647,4,2
18-24,1648,5,1
18-24,1649,5,1
18-24,1650,4,4
18-24,1651,4,4
18-24,1652,3,3
18-24,1653,5,1
18-24,1654,4,1
18-24,1655,4,1
18-24,1657,4,4
18-24,1658,5,2
18-24,1659,4,4
18-24,1660,5,1
18-24,1661,5,2
18-24,1663,5,1
18-24,1665,5,1
18-24,1666,3,3
18-24,1667,4,1
18-24,1668,2,2
18-24,1670,5,2
18-24,1671,5,2
18-24,1672,5,2
18-24,1673,5,1
18-24,1674,5,1
18-24,1675,2,2
18-24,1676,5,1
18-24,1677,2,2
18-24,1678,5,1
18-24,1679,4,2
18-24,1680,5,2
18-24,1681,5,1
18-24,1682,5,1
18-24,1683,5,2
18-24,1684,4,1
18-24,1686,5,2
18-24,1687,5,1
18-24,1688,5,1
18-24,1689,5,1
18-24,1690,5,1
18-24,1692,1,1
18-24,1693,5,2
18-24,1694,5,2
18-24,1695,5,1
18-24,1696,5,5
18-24,1699,5,1
18-24,1701,5,1
18-24,1702,4,1
18-24,1703,4,3
18-24,1704,5,1
18-24,1707,5,1
18-24,1711,5,1
18-24,1713,5,1
18-24,1715,4,4
18-24,1717,5,1
18-24,1718,4,3
18-24,1719,5,3
18-24,1720,2,1
18-24,1721,5,1
18-24,1722,5,1
18-24,1724,3,3
18-24,1725,4,2
18-24,1726,5,1
18-24,1727,5,1
18-24,1728,3,3
18-24,1729,5,2
18-24,1730,5,2
18-24,1731,3,1
18-24,1732,5,1
18-24,1733,4,2
18-24,1734,5,1
18-24,1735,5,2
18-24,1739,1,1
18-24,1743,4,4
18-24,1744,4,1
18-24,1746,4,1
18-24,1747,5,1
18-24,1748,5,1
18-24,1750,5,1
18-24,1752,4,1
18-24,1753,5,1
18-24,1754,5,1
18-24,1755,5,4
18-24,1756,4,1
18-24,1758,5,3
18-24,1759,5,3
18-24,1760,3,1
18-24,1762,5,1
18-24,1767,3,3
18-24,1769,5,1
18-24,1770,3,3
18-24,1771,4,1
18-24,1772,5,1
18-24,1777,5,1
18-24,1779,5,1
18-24,1780,2,2
18-24,1782,2,2
18-24,1783,4,1
18-24,1784,5,1
18-24,1785,5,2
18-24,1788,5,2
18-24,1791,3,2
18-24,1792,5,1
18-24,1794,5,2
18-24,1797,5,2
18-24,1798,3,1
18-24,1799,5,1
18-24,1801,5,1
18-24,1804,3,2
18-24,1805,5,1
18-24,1806,5,1
18-24,1807,5,3
18-24,1809,5,5
18-24,1810,5,2
18-24,1811,5,5
18-24,1812,5,1
18-24,1814,5,3
18-24,1816,4,1
18-24,1821,5,1
18-24,1822,4,1
18-24,1824,5,2
18-24,1826,2,1
18-24,1827,5,1
18-24,1829,4,2
18-24,1831,5,1
18-24,1833,5,1
18-24,1834,5,2
18-24,1835,5,1
18-24,1836,4,1
18-24,1837,4,1
18-24,1839,4,1
18-24,1840,4,1
18-24,1841,4,1
18-24,1844,4,3
18-24,1845,5,1
18-24,1846,4,3
18-24,1848,5,1
18-24,1849,3,3
18-24,1853,1,1
18-24,1854,4,3
18-24,1855,5,1
18-24,1856,4,1
18-24,1857,2,2
18-24,1858,4,1
18-24,1859,4,1
18-24,1860,4,4
18-24,1862,4,1
18-24,1863,5,1
18-24,1864,4,4
18-24,1865,5,4
18-24,1866,5,1
18-24,1867,4,2
18-24,1869,5,1
18-24,1870,5,2
18-24,1873,5,2
18-24,1874,4,2
18-24,1875,5,2
18-24,1876,5,1
18-24,1878,2,2
18-24,1879,5,5
18-24,1880,5,5
18-24,1881,4,1
18-24,1882,5,1
18-24,1883,5,1
18-24,1884,5,1
18-24,1885,5,1
18-24,1887,4,1
18-24,1888,5,1
18-24,1889,5,4
18-24,1891,1,1
18-24,1892,5,2
18-24,1893,3,3
18-24,1894,5,1
18-24,1895,5,2
18-24,1896,4,2
18-24,1897,5,1
18-24,1899,5,2
18-24,1900,5,3
18-24,1902,4,1
18-24,1903,3,3
18-24,1904,5,1
18-24,1906,4,1
18-24,1907,5,1
18-24,1909,5,1
18-24,1910,4,2
18-24,1911,5,1
18-24,1912,5,1
18-24,1913,5,2
18-24,1914,5,1
18-24,1916,5,1
18-24,1917,5,1
18-24,1918,5,1
18-24,1919,4,1
18-24,1920,5,1
18-24,1921,5,1
18-24,1922,5,4
18-24,1923,5,1
18-24,1924,5,1
18-24,1925,5,3
18-24,1926,3,2
18-24,1927,5,2
18-24,1928,3,3
18-24,1929,5,3
18-24,1930,1,1
18-24,1931,5,3
18-24,1932,4,2
18-24,1933,4,3
18-24,1934,5,4
18-24,1935,5,3
18-24,1936,5,4
18-24,1937,5,3
18-24,1938,5,2
18-24,1939,5,2
18-24,1940,5,2
18-24,1941,5,2
18-24,1942,5,3
18-24,1943,5,1
18-24,1944,5,3
18-24,1945,5,1
18-24,1946,5,2
18-24,1947,5,1
18-24,1948,5,2
18-24,1949,5,2
18-24,1950,5,2
18-24,1951,5,1
18-24,1952,5,2
18-24,1953,5,2
18-24,1954,5,1
18-24,1955,5,2
18-24,1956,5,2
18-24,1957,5,2
18-24,1958,5,2
18-24,1959,5,1
18-24,1960,5,2
18-24,1961,5,1
18-24,1962,5,1
18-24,1963,5,3
18-24,1964,5,3
18-24,1965,5,1
18-24,1966,5,2
18-24,1967,5,1
18-24,1968,5,1
18-24,1969,4,1
18-24,1970,4,1
18-24,1971,4,1
18-24,1972,3,1
18-24,1973,4,1
18-24,1974,5,1
18-24,1975,4,1
18-24,1976,3,1
18-24,1977,4,1
18-24,1978,4,1
18-24,1979,4,1
18-24,1980,3,1
18-24,1981,3,1
18-24,1982,5,1
18-24,1983,4,1
18-24,1984,4,1
18-24,1985,4,1
18-24,1986,4,1
18-24,1987,3,1
18-24,1988,4,1
18-24,1989,1,1
18-24,1990,1,1
18-24,1991,5,1
18-24,1992,3,1
18-24,1993,2,1
18-24,1994,5,1
18-24,1995,4,1
18-24,1996,4,1
18-24,1997,5,1
18-24,1998,3,1
18-24,1999,4,1
18-24,2000,5,1
18-24,2001,5,1
18-24,2002,5,1
18-24,2003,5,1
18-24,2004,5,1
18-24,2005,5,1
18-24,2006,5,1
18-24,2007,4,3
18-24,2009,5,2
18-24,2010,5,2
18-24,2011,5,1
18-24,2012,5,1
18-24,2013,5,1
18-24,2014,5,1
18-24,2015,5,1
18-24,2016,4,1
18-24,2017,4,2
18-24,2018,5,2
18-24,2019,5,2
18-24,2020,5,1
18-24,2021,5,1
18-24,2022,5,1
18-24,2023,5,1
18-24,2024,5,1
18-24,2025,5,1
18-24,2026,4,1
18-24,2027,5,1
18-24,2028,5,1
18-24,2029,4,2
18-24,2031,5,5
18-24,2032,3,2
18-24,2033,5,1
18-24,2034,5,1
18-24,2035,5,3
18-24,2036,4,1
18-24,2037,4,2
18-24,2038,5,1
18-24,2040,4,2
18-24,2041,4,1
18-24,2042,5,1
18-24,2043,5,1
18-24,2044,3,1
18-24,2045,4,3
18-24,2046,5,1
18-24,2047,5,5
18-24,2048,4,1
18-24,2049,5,4
18-24,2050,4,1
18-24,2051,5,1
18-24,2052,5,1
18-24,2053,4,1
18-24,2054,5,1
18-24,2055,4,2
18-24,2056,3,3
18-24,2057,4,3
18-24,2058,5,1
18-24,2059,5,1
18-24,2060,5,2
18-24,2062,5,2
18-24,2064,5,1
18-24,2065,5,1
18-24,2066,5,3
18-24,2067,5,3
18-24,2068,5,2
18-24,2069,5,3
18-24,2070,5,2
18-24,2071,5,2
18-24,2072,5,1
18-24,2073,5,3
18-24,2074,5,3
18-24,2075,4,2
18-24,2076,5,1
18-24,2077,4,3
18-24,2078,5,1
18-24,2079,4,3
18-24,2080,5,1
18-24,2081,5,1
18-24,2082,5,1
18-24,2083,5,2
18-24,2084,4,1
18-24,2085,5,1
18-24,2086,4,2
18-24,2087,5,1
18-24,2088,5,1
18-24,2089,4,1
18-24,2090,5,1
18-24,2091,5,1
18-24,2092,4,1
18-24,2093,5,1
18-24,2094,5,1
18-24,2095,4,3
18-24,2096,5,1
18-24,2097,5,1
18-24,2098,5,1
18-24,2099,5,2
18-24,2100,5,1
18-24,2101,5,4
18-24,2102,5,1
18-24,2103,4,3
18-24,2104,4,2
18-24,2105,5,1
18-24,2106,5,1
18-24,2107,5,1
18-24,2108,5,1
18-24,2109,5,1
18-24,2110,5,1
18-24,2111,5,2
18-24,2112,5,1
18-24,2113,3,1
18-24,2114,5,2
18-24,2115,5,1
18-24,2116,5,1
18-24,2117,5,2
18-24,2118,5,2
18-24,2119,3,1
18-24,2120,5,1
18-24,2121,5,1
18-24,2122,4,1
18-24,2123,5,1
18-24,2124,5,1
18-24,2125,5,1
18-24,2126,5,1
18-24,2128,4,3
18-24,2129,4,4
18-24,2130,5,2
18-24,2131,5,3
18-24,2132,5,1
18-24,2133,5,1
18-24,2134,5,1
18-24,2135,5,1
18-24,2136,5,1
18-24,2137,5,1
18-24,2138,5,2
18-24,2139,5,1
18-24,2140,5,1
18-24,2141,5,1
18-24,2142,4,1
18-24,2143,5,1
18-24,2144,5,1
18-24,2145,5,1
18-24,2146,5,1
18-24,2147,4,1
18-24,2148,5,1
18-24,2149,3,1
18-24,2150,5,1
18-24,2151,5,2
18-24,2152,4,1
18-24,2153,3,1
18-24,2154,4,1
18-24,2155,5,2
18-24,2156,5,5
18-24,2157,4,1
18-24,2158,4,4
18-24,2159,5,1
18-24,2160,5,1
18-24,2161,5,1
18-24,2162,5,1
18-24,2163,5,1
18-24,2165,5,1
18-24,2166,5,1
18-24,2167,5,1
18-24,2168,4,1
18-24,2169,5,1
18-24,2170,4,1
18-24,2171,5,1
18-24,2172,3,3
18-24,2173,5,1
18-24,2174,5,1
18-24,2176,5,2
18-24,2177,4,2
18-24,2178,5,2
18-24,2179,4,1
18-24,2180,4,2
18-24,2181,5,2
18-24,2182,5,3
18-24,2183,5,2
18-24,2184,5,2
18-24,2185,2,2
18-24,2186,5,1
18-24,2187,5,2
18-24,2188,5,1
18-24,2189,5,2
18-24,2190,3,1
18-24,2191,3,3
18-24,2193,5,1
18-24,2194,5,1
18-24,2195,5,1
18-24,2196,5,1
18-24,2198,5,5
18-24,2201,4,3
18-24,2202,5,3
18-24,2203,5,2
18-24,2204,4,2
18-24,2205,4,2
18-24,2206,5,3
18-24,2208,5,3
18-24,2209,4,2
18-24,2210,4,3
18-24,2211,3,2
18-24,2212,5,2
18-24,2219,4,4
18-24,2221,4,4
18-24,2227,4,4
18-24,2231,5,2
18-24,2232,5,1
18-24,2233,1,1
18-24,2234,3,3
18-24,2236,5,1
18-24,2237,4,2
18-24,2238,5,4
18-24,2239,5,3
18-24,2240,5,2
18-24,2241,4,2
18-24,2243,5,1
18-24,2244,1,1
18-24,2245,5,2
18-24,2246,3,3
18-24,2247,5,1
18-24,2248,5,2
18-24,2249,5,1
18-24,2250,5,1
18-24,2252,5,1
18-24,2253,5,1
18-24,2255,4,1
18-24,2256,3,1
18-24,2257,4,4
18-24,2258,2,2
18-24,2259,5,2
18-24,2260,5,2
18-24,2261,5,2
18-24,2262,5,1
18-24,2263,4,1
18-24,2264,5,1
18-24,2265,2,1
18-24,2266,5,1
18-24,2267,4,2
18-24,2268,5,2
18-24,2269,5,1
18-24,2271,5,3
18-24,2272,5,2
18-24,2273,5,1
18-24,2275,5,1
18-24,2276,5,4
18-24,2278,5,1
18-24,2279,4,1
18-24,2280,4,1
18-24,2282,5,1
18-24,2283,3,2
18-24,2284,5,3
18-24,2285,4,2
18-24,2286,3,1
18-24,2287,5,1
18-24,2288,5,1
18-24,2289,5,2
18-24,2290,4,1
18-24,2291,5,1
18-24,2292,3,1
18-24,2293,5,3
18-24,2294,5,1
18-24,2295,5,3
18-24,2296,5,1
18-24,2297,5,1
18-24,2298,2,1
18-24,2299,4,4
18-24,2300,5,1
18-24,2301,5,1
18-24,2302,5,1
18-24,2303,5,1
18-24,2305,5,2
18-24,2306,4,1
18-24,2307,3,3
18-24,2310,5,2
18-24,2311,5,1
18-24,2312,5,3
18-24,2313,5,2
18-24,2314,5,1
18-24,2315,4,1
18-24,2316,4,1
18-24,2317,4,4
18-24,2318,5,1
18-24,2320,5,1
18-24,2321,5,1
18-24,2322,5,1
18-24,2323,5,3
18-24,2324,5,1
18-24,2325,5,2
18-24,2326,3,2
18-24,2327,4,1
18-24,2328,5,1
18-24,2329,5,2
18-24,2330,5,3
18-24,2331,5,1
18-24,2333,5,1
18-24,2334,5,1
18-24,2335,5,1
18-24,2336,5,1
18-24,2337,5,1
18-24,2338,5,1
18-24,2339,4,2
18-24,2340,5,1
18-24,2341,3,1
18-24,2342,3,3
18-24,2343,2,2
18-24,2344,5,2
18-24,2345,3,3
18-24,2346,5,1
18-24,2347,5,2
18-24,2348,5,2
18-24,2349,5,3
18-24,2350,2,2
18-24,2351,5,1
18-24,2352,5,1
18-24,2353,5,1
18-24,2354,5,1
18-24,2355,5,1
18-24,2356,5,1
18-24,2357,5,4
18-24,2359,5,1
18-24,2360,5,1
18-24,2361,5,1
18-24,2362,2,1
18-24,2363,5,1
18-24,2364,3,1
18-24,2365,4,1
18-24,2366,5,2
18-24,2367,5,1
18-24,2368,2,2
18-24,2369,5,1
18-24,2370,5,2
18-24,2371,5,1
18-24,2372,5,1
18-24,2373,4,1
18-24,2374,5,1
18-24,2375,5,1
18-24,2376,5,2
18-24,2377,4,1
18-24,2378,5,1
18-24,2379,5,1
18-24,2380,5,1
18-24,2381,3,1
18-24,2382,5,1
18-24,2383,5,1
18-24,2384,5,1
18-24,2385,5,1
18-24,2386,5,1
18-24,2387,5,1
18-24,2388,5,5
18-24,2389,5,1
18-24,2390,5,2
18-24,2391,5,1
18-24,2392,5,1
18-24,2393,5,1
18-24,2394,5,1
18-24,2395,5,1
18-24,2396,5,1
18-24,2397,4,4
18-24,2398,5,2
18-24,2399,5,1
18-24,2400,4,2
18-24,2401,5,2
18-24,2402,5,1
18-24,2403,5,1
18-24,2404,5,1
18-24,2405,5,1
18-24,2406,5,2
18-24,2407,5,1
18-24,2408,3,1
18-24,2409,5,1
18-24,2410,5,1
18-24,2411,5,1
18-24,2412,5,1
18-24,2413,5,1
18-24,2414,5,2
18-24,2415,1,1
18-24,2416,5,1
18-24,2417,4,2
18-24,2418,4,1
18-24,2419,5,1
18-24,2420,5,1
18-24,2421,4,1
18-24,2422,4,1
18-24,2423,5,1
18-24,2424,5,1
18-24,2425,4,4
18-24,2426,4,1
18-24,2427,5,1
18-24,2428,4,1
18-24,2429,5,1
18-24,2430,4,1
18-24,2431,5,1
18-24,2432,5,2
18-24,2433,5,1
18-24,2434,5,2
18-24,2435,5,1
18-24,2436,5,2
18-24,2437,4,3
18-24,2439,5,1
18-24,2440,5,5
18-24,2441,4,4
18-24,2442,5,2
18-24,2443,5,2
18-24,2445,3,2
18-24,2446,5,1
18-24,2447,5,1
18-24,2448,5,1
18-24,2449,4,1
18-24,2450,5,1
18-24,2451,4,2
18-24,2452,4,4
18-24,2453,5,1
18-24,2454,5,2
18-24,2455,5,1
18-24,2456,5,1
18-24,2457,5,2
18-24,2458,5,1
18-24,2459,5,1
18-24,2460,5,1
18-24,2461,4,1
18-24,2462,3,1
18-24,2463,5,1
18-24,2465,2,1
18-24,2466,4,3
18-24,2467,5,2
18-24,2468,5,1
18-24,2469,5,1
18-24,2470,5,1
18-24,2471,5,1
18-24,2472,4,3
18-24,2473,4,1
18-24,2474,5,2
18-24,2475,4,2
18-24,2476,5,1
18-24,2477,3,1
18-24,2478,5,1
18-24,2479,3,2
18-24,2480,5,5
18-24,2482,5,1
18-24,2483,5,2
18-24,2485,5,1
18-24,2486,2,2
18-24,2488,4,1
18-24,2490,5,1
18-24,2491,4,1
18-24,2492,4,1
18-24,2493,5,5
18-24,2494,5,1
18-24,2495,5,1
18-24,2496,5,1
18-24,2497,5,1
18-24,2498,5,1
18-24,2499,5,4
18-24,2500,5,1
18-24,2501,5,2
18-24,2502,5,1
18-24,2504,5,1
18-24,2505,5,1
18-24,2506,5,1
18-24,2507,5,1
18-24,2509,4,4
18-24,2510,4,4
18-24,2511,5,3
18-24,2512,5,5
18-24,2513,5,1
18-24,2514,4,1
18-24,2515,3,1
18-24,2516,1,1
18-24,2517,5,1
18-24,2518,4,1
18-24,2519,5,3
18-24,2520,5,1
18-24,2521,5,2
18-24,2522,4,2
18-24,2523,3,2
18-24,2524,5,1
18-24,2525,4,1
18-24,2526,4,1
18-24,2527,5,1
18-24,2528,5,1
18-24,2529,5,1
18-24,2530,5,1
18-24,2531,5,2
18-24,2532,5,1
18-24,2533,5,1
18-24,2534,3,1
18-24,2535,4,2
18-24,2536,2,2
18-24,2537,2,1
18-24,2538,4,4
18-24,2539,5,1
18-24,2540,4,2
18-24,2541,5,1
18-24,2542,5,1
18-24,2544,4,4
18-24,2545,3,1
18-24,2546,5,1
18-24,2548,4,1
18-24,2549,4,1
18-24,2550,5,1
18-24,2551,5,1
18-24,2552,4,1
18-24,2553,5,1
18-24,2554,5,2
18-24,2555,3,1
18-24,2558,4,1
18-24,2559,5,3
18-24,2560,5,1
18-24,2561,4,2
18-24,2563,3,3
18-24,2565,5,3
18-24,2567,5,1
18-24,2568,4,1
18-24,2569,3,3
18-24,2570,5,2
18-24,2571,5,1
18-24,2572,5,1
18-24,2573,4,3
18-24,2574,4,1
18-24,2575,5,3
18-24,2577,3,3
18-24,2580,5,1
18-24,2581,4,1
18-24,2582,3,1
18-24,2583,5,1
18-24,2585,5,3
18-24,2586,3,3
18-24,2587,5,1
18-24,2589,5,1
18-24,2590,4,1
18-24,2593,5,4
18-24,2594,4,4
18-24,2596,5,1
18-24,2597,4,1
18-24,2598,5,1
18-24,2599,5,1
18-24,2600,5,1
18-24,2602,4,4
18-24,2605,5,1
18-24,2606,5,1
18-24,2607,5,4
18-24,2609,5,4
18-24,2610,4,3
18-24,2611,5,2
18-24,2612,5,2
18-24,2613,4,1
18-24,2614,3,1
18-24,2615,4,1
18-24,2616,5,1
18-24,2617,5,1
18-24,2618,4,3
18-24,2620,4,4
18-24,2621,4,3
18-24,2622,5,1
18-24,2624,5,3
18-24,2625,4,2
18-24,2626,5,4
18-24,2627,5,5
18-24,2628,5,1
18-24,2629,5,1
18-24,2630,5,2
18-24,2632,5,5
18-24,2633,5,2
18-24,2634,4,2
18-24,2635,4,3
18-24,2637,3,3
18-24,2638,4,4
18-24,2639,5,2
18-24,2640,5,1
18-24,2641,5,1
18-24,2642,4,1
18-24,2643,4,1
18-24,2644,5,2
18-24,2645,4,3
18-24,2646,5,4
18-24,2647,4,1
18-24,2648,5,2
18-24,2649,5,3
18-24,2650,5,3
18-24,2651,5,2
18-24,2652,4,2
18-24,2653,3,3
18-24,2654,5,3
18-24,2655,1,1
18-24,2656,4,2
18-24,2657,5,1
18-24,2658,4,1
18-24,2659,5,3
18-24,2660,5,2
18-24,2661,4,1
18-24,2662,5,2
18-24,2663,4,1
18-24,2664,5,2
18-24,2665,5,1
18-24,2666,4,1
18-24,2667,5,1
18-24,2668,4,2
18-24,2669,5,2
18-24,2670,5,3
18-24,2671,5,1
18-24,2672,5,1
18-24,2673,4,4
18-24,2674,4,2
18-24,2675,3,1
18-24,2676,5,1
18-24,2677,5,1
18-24,2681,5,1
18-24,2682,5,3
18-24,2683,5,1
18-24,2686,5,1
18-24,2687,5,1
18-24,2688,5,1
18-24,2689,4,2
18-24,2690,5,1
18-24,2691,4,2
18-24,2692,5,1
18-24,2693,5,1
18-24,2694,5,1
18-24,2696,5,1
18-24,2697,5,3
18-24,2699,5,1
18-24,2700,5,1
18-24,2701,4,1
18-24,2702,5,1
18-24,2704,4,1
18-24,2706,5,1
18-24,2707,5,1
18-24,2708,5,2
18-24,2709,5,1
18-24,2710,5,1
18-24,2711,5,3
18-24,2712,5,1
18-24,2713,4,1
18-24,2714,5,1
18-24,2715,3,1
18-24,2716,5,1
18-24,2717,5,1
18-24,2718,5,1
18-24,2719,5,1
18-24,2720,4,1
18-24,2721,5,1
18-24,2722,5,1
18-24,2723,5,1
18-24,2724,5,1
18-24,2725,5,3
18-24,2726,5,2
18-24,2727,3,2
18-24,2728,5,1
18-24,2729,5,2
18-24,2730,5,1
18-24,2731,5,3
18-24,2732,5,2
18-24,2733,3,3
18-24,2734,5,1
18-24,2735,5,1
18-24,2736,5,1
18-24,2737,2,2
18-24,2738,5,2
18-24,2739,5,1
18-24,2741,4,1
18-24,2743,3,3
18-24,2744,5,3
18-24,2745,5,2
18-24,2746,5,1
18-24,2747,5,1
18-24,2748,3,1
18-24,2749,4,1
18-24,2750,5,1
18-24,2751,4,1
18-24,2752,5,2
18-24,2753,4,2
18-24,2755,3,3
18-24,2756,5,2
18-24,2757,5,3
18-24,2758,4,3
18-24,2759,5,1
18-24,2761,5,1
18-24,2762,5,1
18-24,2763,5,1
18-24,2764,5,1
18-24,2765,5,5
18-24,2767,4,4
18-24,2768,4,2
18-24,2769,4,1
18-24,2770,5,1
18-24,2771,4,1
18-24,2772,5,1
18-24,2773,4,4
18-24,2774,5,3
18-24,2776,5,5
18-24,2778,3,1
18-24,2779,5,2
18-24,2780,5,1
18-24,2781,4,2
18-24,2782,5,2
18-24,2784,4,2
18-24,2785,4,1
18-24,2786,5,1
18-24,2787,4,1
18-24,2788,5,2
18-24,2789,5,1
18-24,2790,4,2
18-24,2791,5,1
18-24,2792,5,1
18-24,2793,5,1
18-24,2794,5,1
18-24,2795,5,1
18-24,2796,5,1
18-24,2797,5,1
18-24,2798,5,1
18-24,2799,5,1
18-24,2800,3,1
18-24,2801,5,2
18-24,2802,5,1
18-24,2803,5,1
18-24,2804,5,2
18-24,2805,5,1
18-24,2806,5,1
18-24,2807,3,1
18-24,2808,5,1
18-24,2810,5,3
18-24,2811,4,4
18-24,2812,4,1
18-24,2813,4,3
18-24,2815,5,1
18-24,2816,3,1
18-24,2817,4,1
18-24,2818,3,1
18-24,2819,5,2
18-24,2820,5,2
18-24,2822,4,1
18-24,2824,3,3
18-24,2825,4,4
18-24,2826,5,1
18-24,2827,4,1
18-24,2828,5,1
18-24,2829,4,1
18-24,2834,3,3
18-24,2835,4,1
18-24,2836,5,1
18-24,2840,5,1
18-24,2841,5,1
18-24,2842,4,2
18-24,2843,4,4
18-24,2844,5,2
18-24,2846,5,1
18-24,2847,5,4
18-24,2848,5,3
18-24,2849,4,1
18-24,2850,4,4
18-24,2851,4,1
18-24,2852,4,3
18-24,2853,3,1
18-24,2854,3,2
18-24,2855,3,1
18-24,2856,5,1
18-24,2857,5,1
18-24,2858,5,1
18-24,2859,5,2
18-24,2860,5,1
18-24,2861,5,1
18-24,2862,5,1
18-24,2863,5,2
18-24,2865,2,2
18-24,2866,5,2
18-24,2867,5,1
18-24,2868,3,1
18-24,2870,5,2
18-24,2871,5,2
18-24,2872,5,2
18-24,2873,4,3
18-24,2874,5,3
18-24,2875,5,1
18-24,2876,4,1
18-24,2877,4,1
18-24,2878,3,1
18-24,2879,4,1
18-24,2880,4,1
18-24,2881,5,1
18-24,2882,4,1
18-24,2883,5,1
18-24,2884,3,2
18-24,2885,5,3
18-24,2886,3,1
18-24,2888,4,1
18-24,2889,5,1
18-24,2890,5,1
18-24,2891,5,1
18-24,2892,4,3
18-24,2893,5,1
18-24,2894,3,1
18-24,2895,3,3
18-24,2896,3,1
18-24,2897,5,5
18-24,2898,5,1
18-24,2899,4,3
18-24,2900,5,1
18-24,2901,5,1
18-24,2902,4,1
